usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,cpu_utilization,storage_efficiency,region_East US,region_North Europe,region_Southeast Asia,region_West US,resource_type_Container,resource_type_Storage,resource_type_VM,year,month,day,day_of_week,quarter,week_of_year,is_month_start,is_month_end,is_weekend
63,501,492,96.57,0.92,0,0.6363636363636364,0.25150602409638556,0,0,1,0,0,1,0,2023,2,21,1,1,8,0,0,0
91,1439,213,96.57,0.92,0,0.9191919191919192,0.7216649949849548,0,0,1,0,0,0,1,2023,2,21,1,1,8,0,0,0
85,1251,286,96.57,0.92,0,0.8585858585858586,0.6270676691729323,0,1,0,0,1,0,0,2023,2,21,1,1,8,0,0,0
84,1293,207,96.57,0.92,0,0.8484848484848485,0.6490963855421686,0,1,0,0,0,1,0,2023,2,21,1,1,8,0,0,0
89,520,424,96.57,0.92,0,0.898989898989899,0.26078234704112335,0,1,0,0,0,0,1,2023,2,21,1,1,8,0,0,0
61,1760,217,96.57,0.92,0,0.6161616161616161,0.8822055137844611,0,0,0,1,1,0,0,2023,2,21,1,1,8,0,0,0
83,1077,461,96.57,0.92,0,0.8383838383838383,0.5401203610832498,0,0,0,1,0,0,1,2023,2,21,1,1,8,0,0,0
90,919,449,96.57,0.92,0,0.9090909090909091,0.4606516290726817,1,0,0,0,1,0,0,2023,2,21,1,1,8,0,0,0
77,1887,219,96.57,0.92,0,0.7777777777777778,0.9463390170511534,1,0,0,0,0,0,1,2023,2,21,1,1,8,0,0,0
88,1254,385,96.57,0.92,0,0.8888888888888888,0.6295180722891566,0,0,0,1,0,1,0,2023,2,21,1,1,8,0,0,0
73,1446,295,96.57,0.92,0,0.7373737373737373,0.7259036144578314,1,0,0,0,0,1,0,2023,2,21,1,1,8,0,0,0
92,1471,200,98.39,1.04,0,0.9292929292929293,0.73734335839599,0,0,1,0,1,0,0,2023,2,22,2,1,8,0,0,0
94,1418,486,98.39,1.04,0,0.9494949494949495,0.7111334002006018,0,1,0,0,0,0,1,2023,2,22,2,1,8,0,0,0
54,1799,463,98.39,1.04,0,0.5454545454545454,0.9031124497991968,0,0,1,0,0,1,0,2023,2,22,2,1,8,0,0,0
59,1343,456,98.39,1.04,0,0.5959595959595959,0.6735205616850551,0,0,1,0,0,0,1,2023,2,22,2,1,8,0,0,0
63,1091,292,98.39,1.04,0,0.6363636363636364,0.5468671679197995,0,1,0,0,1,0,0,2023,2,22,2,1,8,0,0,0
60,1533,394,98.39,1.04,0,0.6060606060606061,0.7695783132530121,0,1,0,0,0,1,0,2023,2,22,2,1,8,0,0,0
50,1947,363,98.39,1.04,0,0.5050505050505051,0.9759398496240601,0,0,0,1,1,0,0,2023,2,22,2,1,8,0,0,0
74,527,265,98.39,1.04,0,0.7474747474747475,0.2642928786359077,0,0,0,1,0,0,1,2023,2,22,2,1,8,0,0,0
88,1337,344,98.39,1.04,0,0.8888888888888888,0.6701754385964912,1,0,0,0,1,0,0,2023,2,22,2,1,8,0,0,0
74,1607,329,98.39,1.04,0,0.7474747474747475,0.8067269076305221,1,0,0,0,0,1,0,2023,2,22,2,1,8,0,0,0
96,513,430,98.39,1.04,0,0.9696969696969697,0.25727181544633904,1,0,0,0,0,0,1,2023,2,22,2,1,8,0,0,0
84,1752,460,98.39,1.04,0,0.8484848484848485,0.8795180722891566,0,0,0,1,0,1,0,2023,2,22,2,1,8,0,0,0
54,1684,378,118.86,1.02,0,0.5454545454545454,0.8453815261044176,0,0,1,0,0,1,0,2023,2,23,3,1,8,0,0,0
55,984,444,118.86,1.02,0,0.5555555555555556,0.4934804413239719,0,0,1,0,0,0,1,2023,2,23,3,1,8,0,0,0
50,618,234,118.86,1.02,0,0.5050505050505051,0.3097744360902256,0,1,0,0,1,0,0,2023,2,23,3,1,8,0,0,0
69,781,484,118.86,1.02,0,0.696969696969697,0.39206827309236947,0,1,0,0,0,1,0,2023,2,23,3,1,8,0,0,0
58,1010,492,118.86,1.02,0,0.5858585858585859,0.506519558676028,0,1,0,0,0,0,1,2023,2,23,3,1,8,0,0,0
63,1535,475,118.86,1.02,0,0.6363636363636364,0.7694235588972431,0,0,1,0,1,0,0,2023,2,23,3,1,8,0,0,0
55,1119,450,118.86,1.02,0,0.5555555555555556,0.5617469879518072,0,0,0,1,0,1,0,2023,2,23,3,1,8,0,0,0
93,655,406,118.86,1.02,0,0.9393939393939394,0.3284854563691073,0,0,0,1,0,0,1,2023,2,23,3,1,8,0,0,0
86,804,319,118.86,1.02,0,0.8686868686868687,0.4030075187969925,1,0,0,0,1,0,0,2023,2,23,3,1,8,0,0,0
92,1186,403,118.86,1.02,0,0.9292929292929293,0.5953815261044176,1,0,0,0,0,1,0,2023,2,23,3,1,8,0,0,0
69,1807,320,118.86,1.02,0,0.696969696969697,0.9062186559679037,1,0,0,0,0,0,1,2023,2,23,3,1,8,0,0,0
69,833,329,118.86,1.02,0,0.696969696969697,0.41754385964912283,0,0,0,1,1,0,0,2023,2,23,3,1,8,0,0,0
75,926,313,102.58,0.99,0,0.7575757575757576,0.4641604010025063,0,0,1,0,1,0,0,2023,2,24,4,1,8,0,0,0
83,1716,318,102.58,0.99,0,0.8383838383838383,0.8614457831325302,0,0,1,0,0,1,0,2023,2,24,4,1,8,0,0,0
96,585,374,102.58,0.99,0,0.9696969696969697,0.2933801404212638,0,0,1,0,0,0,1,2023,2,24,4,1,8,0,0,0
57,1168,204,102.58,0.99,0,0.5757575757575758,0.5854636591478697,0,1,0,0,1,0,0,2023,2,24,4,1,8,0,0,0
57,1864,328,102.58,0.99,0,0.5757575757575758,0.9357429718875502,0,1,0,0,0,1,0,2023,2,24,4,1,8,0,0,0
94,807,433,102.58,0.99,0,0.9494949494949495,0.4047141424272818,0,1,0,0,0,0,1,2023,2,24,4,1,8,0,0,0
69,650,325,102.58,0.99,0,0.696969696969697,0.3258145363408521,0,0,0,1,1,0,0,2023,2,24,4,1,8,0,0,0
80,1707,377,102.58,0.99,0,0.8080808080808081,0.8560682046138415,0,0,0,1,0,0,1,2023,2,24,4,1,8,0,0,0
99,1708,238,102.58,0.99,0,1.0,0.856140350877193,1,0,0,0,1,0,0,2023,2,24,4,1,8,0,0,0
92,625,416,102.58,0.99,0,0.9292929292929293,0.3137550200803213,1,0,0,0,0,1,0,2023,2,24,4,1,8,0,0,0
99,1739,450,102.58,0.99,0,1.0,0.8721163490471414,1,0,0,0,0,0,1,2023,2,24,4,1,8,0,0,0
72,1951,493,102.58,0.99,0,0.7272727272727273,0.9794176706827309,0,0,0,1,0,1,0,2023,2,24,4,1,8,0,0,0
82,1612,375,80.81,1.0,1,0.8282828282828283,0.8092369477911646,0,1,0,0,0,1,0,2023,2,25,5,1,8,0,0,1
87,993,331,80.81,1.0,1,0.8787878787878788,0.49849397590361444,0,0,1,0,0,1,0,2023,2,25,5,1,8,0,0,1
62,1682,297,80.81,1.0,1,0.6262626262626263,0.843530591775326,0,0,1,0,0,0,1,2023,2,25,5,1,8,0,0,1
62,1084,444,80.81,1.0,1,0.6262626262626263,0.5433583959899749,0,1,0,0,1,0,0,2023,2,25,5,1,8,0,0,1
55,1074,272,80.81,1.0,1,0.5555555555555556,0.5386158475426279,0,1,0,0,0,0,1,2023,2,25,5,1,8,0,0,1
87,518,281,80.81,1.0,1,0.8787878787878788,0.2596491228070175,0,0,1,0,1,0,0,2023,2,25,5,1,8,0,0,1
65,1576,268,80.81,1.0,1,0.6565656565656566,0.7911646586345381,0,0,0,1,0,1,0,2023,2,25,5,1,8,0,0,1
67,1668,225,80.81,1.0,1,0.6767676767676768,0.8365095285857572,1,0,0,0,0,0,1,2023,2,25,5,1,8,0,0,1
57,802,431,80.81,1.0,1,0.5757575757575758,0.4026104417670683,1,0,0,0,0,1,0,2023,2,25,5,1,8,0,0,1
90,1743,391,80.81,1.0,1,0.9090909090909091,0.8736842105263158,0,0,0,1,1,0,0,2023,2,25,5,1,8,0,0,1
50,1670,486,80.81,1.0,1,0.5050505050505051,0.8375125376128385,0,0,0,1,0,0,1,2023,2,25,5,1,8,0,0,1
98,1087,488,80.81,1.0,1,0.98989898989899,0.5448621553884712,1,0,0,0,1,0,0,2023,2,25,5,1,8,0,0,1
78,1677,352,100.6,1.25,1,0.7878787878787878,0.8406015037593985,0,0,1,0,1,0,0,2023,2,26,6,1,8,0,0,1
57,1315,316,100.6,1.25,1,0.5757575757575758,0.660140562248996,0,0,1,0,0,1,0,2023,2,26,6,1,8,0,0,1
52,584,481,100.6,1.25,1,0.5252525252525253,0.2928786359077232,0,0,1,0,0,0,1,2023,2,26,6,1,8,0,0,1
63,1341,464,100.6,1.25,1,0.6363636363636364,0.6721804511278195,0,1,0,0,1,0,0,2023,2,26,6,1,8,0,0,1
98,790,301,100.6,1.25,1,0.98989898989899,0.39618856569709127,0,1,0,0,0,0,1,2023,2,26,6,1,8,0,0,1
75,1790,309,100.6,1.25,1,0.7575757575757576,0.8985943775100401,0,1,0,0,0,1,0,2023,2,26,6,1,8,0,0,1
56,642,292,100.6,1.25,1,0.5656565656565656,0.32228915662650603,0,0,0,1,0,1,0,2023,2,26,6,1,8,0,0,1
70,1588,275,100.6,1.25,1,0.7070707070707071,0.7963891675025075,0,0,0,1,0,0,1,2023,2,26,6,1,8,0,0,1
73,1321,288,100.6,1.25,1,0.7373737373737373,0.6621553884711779,1,0,0,0,1,0,0,2023,2,26,6,1,8,0,0,1
68,1888,328,100.6,1.25,1,0.6868686868686869,0.9477911646586346,1,0,0,0,0,1,0,2023,2,26,6,1,8,0,0,1
62,1500,478,100.6,1.25,1,0.6262626262626263,0.7522567703109327,1,0,0,0,0,0,1,2023,2,26,6,1,8,0,0,1
74,1940,423,100.6,1.25,1,0.7474747474747475,0.9724310776942355,0,0,0,1,1,0,0,2023,2,26,6,1,8,0,0,1
71,1286,489,98.08,1.03,0,0.7171717171717171,0.6455823293172691,0,1,0,0,0,1,0,2023,2,27,0,1,9,0,0,0
84,1667,305,98.08,1.03,0,0.8484848484848485,0.8368473895582329,0,0,1,0,0,1,0,2023,2,27,0,1,9,0,0,0
85,1169,345,98.08,1.03,0,0.8585858585858586,0.5859649122807018,0,0,1,0,1,0,0,2023,2,27,0,1,9,0,0,0
95,1250,355,98.08,1.03,0,0.9595959595959596,0.6268806419257773,0,0,1,0,0,0,1,2023,2,27,0,1,9,0,0,0
63,1463,251,98.08,1.03,0,0.6363636363636364,0.7333333333333333,0,1,0,0,1,0,0,2023,2,27,0,1,9,0,0,0
53,1288,340,98.08,1.03,0,0.5353535353535354,0.645937813440321,0,1,0,0,0,0,1,2023,2,27,0,1,9,0,0,0
64,1823,427,98.08,1.03,0,0.6464646464646465,0.9151606425702812,1,0,0,0,0,1,0,2023,2,27,0,1,9,0,0,0
64,1292,491,98.08,1.03,0,0.6464646464646465,0.6485943775100401,0,0,0,1,0,1,0,2023,2,27,0,1,9,0,0,0
72,1118,316,98.08,1.03,0,0.7272727272727273,0.5606820461384152,0,0,0,1,0,0,1,2023,2,27,0,1,9,0,0,0
64,542,220,98.08,1.03,0,0.6464646464646465,0.27167919799498746,1,0,0,0,1,0,0,2023,2,27,0,1,9,0,0,0
61,1656,492,98.08,1.03,0,0.6161616161616161,0.8304914744232698,1,0,0,0,0,0,1,2023,2,27,0,1,9,0,0,0
60,550,470,98.08,1.03,0,0.6060606060606061,0.2756892230576441,0,0,0,1,1,0,0,2023,2,27,0,1,9,0,0,0
58,509,320,99.65,0.88,0,0.5858585858585859,0.25513784461152883,0,0,1,0,1,0,0,2023,2,28,1,1,9,0,1,0
71,1743,225,99.65,0.88,0,0.7171717171717171,0.875,0,0,1,0,0,1,0,2023,2,28,1,1,9,0,1,0
71,1641,476,99.65,0.88,0,0.7171717171717171,0.8229689067201604,0,0,1,0,0,0,1,2023,2,28,1,1,9,0,1,0
91,1058,340,99.65,0.88,0,0.9191919191919192,0.5303258145363409,0,1,0,0,1,0,0,2023,2,28,1,1,9,0,1,0
85,1607,462,99.65,0.88,0,0.8585858585858586,0.8059177532597793,0,1,0,0,0,0,1,2023,2,28,1,1,9,0,1,0
50,1695,372,99.65,0.88,0,0.5050505050505051,0.8509036144578314,0,1,0,0,0,1,0,2023,2,28,1,1,9,0,1,0
56,1458,440,99.65,0.88,0,0.5656565656565656,0.7319277108433735,0,0,0,1,0,1,0,2023,2,28,1,1,9,0,1,0
51,1088,331,99.65,0.88,0,0.5151515151515151,0.5456369107321966,1,0,0,0,0,0,1,2023,2,28,1,1,9,0,1,0
75,1868,462,99.65,0.88,0,0.7575757575757576,0.9377510040160643,1,0,0,0,0,1,0,2023,2,28,1,1,9,0,1,0
91,944,497,99.65,0.88,0,0.9191919191919192,0.4731829573934837,0,0,0,1,1,0,0,2023,2,28,1,1,9,0,1,0
88,1408,358,99.65,0.88,0,0.8888888888888888,0.7061183550651956,0,0,0,1,0,0,1,2023,2,28,1,1,9,0,1,0
80,1631,273,99.65,0.88,0,0.8080808080808081,0.8175438596491228,1,0,0,0,1,0,0,2023,2,28,1,1,9,0,1,0
66,1161,492,111.43,1.08,0,0.6666666666666666,0.5828313253012049,0,0,1,0,0,1,0,2023,3,1,2,1,9,1,0,0
82,1130,348,111.43,1.08,0,0.8282828282828283,0.5667001003009027,0,0,1,0,0,0,1,2023,3,1,2,1,9,1,0,0
84,1631,425,111.43,1.08,0,0.8484848484848485,0.8175438596491228,0,1,0,0,1,0,0,2023,3,1,2,1,9,1,0,0
54,1186,248,111.43,1.08,0,0.5454545454545454,0.5953815261044176,0,1,0,0,0,1,0,2023,3,1,2,1,9,1,0,0
68,1492,441,111.43,1.08,0,0.6868686868686869,0.7482447342026078,0,1,0,0,0,0,1,2023,3,1,2,1,9,1,0,0
64,918,359,111.43,1.08,0,0.6464646464646465,0.46015037593984964,0,0,1,0,1,0,0,2023,3,1,2,1,9,1,0,0
85,1583,366,111.43,1.08,0,0.8585858585858586,0.7946787148594378,0,0,0,1,0,1,0,2023,3,1,2,1,9,1,0,0
99,1163,218,111.43,1.08,0,1.0,0.5832497492477432,0,0,0,1,0,0,1,2023,3,1,2,1,9,1,0,0
76,1816,267,111.43,1.08,0,0.7676767676767676,0.9102756892230577,1,0,0,0,1,0,0,2023,3,1,2,1,9,1,0,0
65,1572,353,111.43,1.08,0,0.6565656565656566,0.7891566265060241,1,0,0,0,0,1,0,2023,3,1,2,1,9,1,0,0
91,1083,351,111.43,1.08,0,0.9191919191919192,0.5431293881644935,1,0,0,0,0,0,1,2023,3,1,2,1,9,1,0,0
59,1356,345,111.43,1.08,0,0.5959595959595959,0.6796992481203008,0,0,0,1,1,0,0,2023,3,1,2,1,9,1,0,0
62,1060,329,107.91,0.91,0,0.6262626262626263,0.531328320802005,0,0,1,0,1,0,0,2023,3,2,3,1,9,0,0,0
82,1593,395,107.91,0.91,0,0.8282828282828283,0.7996987951807228,0,0,1,0,0,1,0,2023,3,2,3,1,9,0,0,0
52,572,335,107.91,0.91,0,0.5252525252525253,0.2868605817452357,0,0,1,0,0,0,1,2023,3,2,3,1,9,0,0,0
89,852,363,107.91,0.91,0,0.898989898989899,0.4270676691729323,0,1,0,0,1,0,0,2023,3,2,3,1,9,0,0,0
94,1505,235,107.91,0.91,0,0.9494949494949495,0.7555220883534136,0,1,0,0,0,1,0,2023,3,2,3,1,9,0,0,0
91,787,366,107.91,0.91,0,0.9191919191919192,0.3946840521564694,0,1,0,0,0,0,1,2023,3,2,3,1,9,0,0,0
95,1741,301,107.91,0.91,0,0.9595959595959596,0.8726817042606516,0,0,0,1,1,0,0,2023,3,2,3,1,9,0,0,0
56,1897,324,107.91,0.91,0,0.5656565656565656,0.9513540621865597,0,0,0,1,0,0,1,2023,3,2,3,1,9,0,0,0
74,1269,490,107.91,0.91,0,0.7474747474747475,0.6360902255639098,1,0,0,0,1,0,0,2023,3,2,3,1,9,0,0,0
60,1149,277,107.91,0.91,0,0.6060606060606061,0.5762286860581746,1,0,0,0,0,0,1,2023,3,2,3,1,9,0,0,0
88,958,479,107.91,0.91,0,0.8888888888888888,0.48092369477911645,0,0,0,1,0,1,0,2023,3,2,3,1,9,0,0,0
62,1008,453,107.91,0.91,0,0.6262626262626263,0.5060240963855421,1,0,0,0,0,1,0,2023,3,2,3,1,9,0,0,0
65,1535,344,114.03,0.86,0,0.6565656565656566,0.7694235588972431,0,0,1,0,1,0,0,2023,3,3,4,1,9,0,0,0
83,1994,485,114.03,0.86,0,0.8383838383838383,1.0,0,1,0,0,0,0,1,2023,3,3,4,1,9,0,0,0
91,945,357,114.03,0.86,0,0.9191919191919192,0.4743975903614458,0,0,1,0,0,1,0,2023,3,3,4,1,9,0,0,0
96,1516,407,114.03,0.86,0,0.9696969696969697,0.7602808425275828,0,0,1,0,0,0,1,2023,3,3,4,1,9,0,0,0
85,952,486,114.03,0.86,0,0.8585858585858586,0.47719298245614034,0,1,0,0,1,0,0,2023,3,3,4,1,9,0,0,0
57,1161,499,114.03,0.86,0,0.5757575757575758,0.5828313253012049,0,1,0,0,0,1,0,2023,3,3,4,1,9,0,0,0
87,1732,490,114.03,0.86,0,0.8787878787878788,0.8681704260651629,0,0,0,1,1,0,0,2023,3,3,4,1,9,0,0,0
52,841,329,114.03,0.86,0,0.5252525252525253,0.421765295887663,0,0,0,1,0,0,1,2023,3,3,4,1,9,0,0,0
54,927,226,114.03,0.86,0,0.5454545454545454,0.46489468405215645,1,0,0,0,0,0,1,2023,3,3,4,1,9,0,0,0
72,1695,457,114.03,0.86,0,0.7272727272727273,0.8509036144578314,0,0,0,1,0,1,0,2023,3,3,4,1,9,0,0,0
87,566,499,114.03,0.86,0,0.8787878787878788,0.2837092731829574,1,0,0,0,1,0,0,2023,3,3,4,1,9,0,0,0
81,648,463,114.03,0.86,0,0.8181818181818182,0.3253012048192771,1,0,0,0,0,1,0,2023,3,3,4,1,9,0,0,0
90,840,457,105.87,1.22,1,0.9090909090909091,0.42168674698795183,0,0,1,0,0,1,0,2023,3,4,5,1,9,0,0,1
99,1248,265,105.87,1.22,1,1.0,0.6258776328986961,0,0,1,0,0,0,1,2023,3,4,5,1,9,0,0,1
85,980,350,105.87,1.22,1,0.8585858585858586,0.49122807017543857,0,1,0,0,1,0,0,2023,3,4,5,1,9,0,0,1
61,1237,341,105.87,1.22,1,0.6161616161616161,0.6209839357429718,0,1,0,0,0,1,0,2023,3,4,5,1,9,0,0,1
81,1684,471,105.87,1.22,1,0.8181818181818182,0.8445336008024072,0,1,0,0,0,0,1,2023,3,4,5,1,9,0,0,1
76,1260,379,105.87,1.22,1,0.7676767676767676,0.631578947368421,0,0,1,0,1,0,0,2023,3,4,5,1,9,0,0,1
79,648,283,105.87,1.22,1,0.797979797979798,0.3253012048192771,0,0,0,1,0,1,0,2023,3,4,5,1,9,0,0,1
54,1771,320,105.87,1.22,1,0.5454545454545454,0.8881644934804414,0,0,0,1,0,0,1,2023,3,4,5,1,9,0,0,1
77,1126,303,105.87,1.22,1,0.7777777777777778,0.5644110275689223,1,0,0,0,1,0,0,2023,3,4,5,1,9,0,0,1
65,736,478,105.87,1.22,1,0.6565656565656566,0.36947791164658633,1,0,0,0,0,1,0,2023,3,4,5,1,9,0,0,1
65,1479,202,105.87,1.22,1,0.6565656565656566,0.7417251755265798,1,0,0,0,0,0,1,2023,3,4,5,1,9,0,0,1
55,905,430,105.87,1.22,1,0.5555555555555556,0.45363408521303256,0,0,0,1,1,0,0,2023,3,4,5,1,9,0,0,1
84,1989,405,90.09,0.94,1,0.8484848484848485,0.9969924812030075,0,0,1,0,1,0,0,2023,3,5,6,1,9,0,0,1
51,1358,329,90.09,0.94,1,0.5151515151515151,0.6817269076305221,0,0,1,0,0,1,0,2023,3,5,6,1,9,0,0,1
58,898,362,90.09,0.94,1,0.5858585858585859,0.45035105315947843,0,0,1,0,0,0,1,2023,3,5,6,1,9,0,0,1
65,1530,213,90.09,0.94,1,0.6565656565656566,0.7669172932330827,0,1,0,0,1,0,0,2023,3,5,6,1,9,0,0,1
63,633,266,90.09,0.94,1,0.6363636363636364,0.3177710843373494,0,1,0,0,0,1,0,2023,3,5,6,1,9,0,0,1
79,1739,357,90.09,0.94,1,0.797979797979798,0.8721163490471414,0,1,0,0,0,0,1,2023,3,5,6,1,9,0,0,1
67,1952,490,90.09,0.94,1,0.6767676767676768,0.9784461152882206,0,0,0,1,1,0,0,2023,3,5,6,1,9,0,0,1
91,511,438,90.09,0.94,1,0.9191919191919192,0.25626880641925776,0,0,0,1,0,0,1,2023,3,5,6,1,9,0,0,1
71,1839,300,90.09,0.94,1,0.7171717171717171,0.9218045112781955,1,0,0,0,1,0,0,2023,3,5,6,1,9,0,0,1
72,1719,461,90.09,0.94,1,0.7272727272727273,0.8620862587763289,1,0,0,0,0,0,1,2023,3,5,6,1,9,0,0,1
98,541,365,90.09,0.94,1,0.98989898989899,0.2715863453815261,0,0,0,1,0,1,0,2023,3,5,6,1,9,0,0,1
84,905,342,90.09,0.94,1,0.8484848484848485,0.4543172690763052,1,0,0,0,0,1,0,2023,3,5,6,1,9,0,0,1
78,542,453,101.0,0.95,0,0.7878787878787878,0.27167919799498746,0,0,1,0,1,0,0,2023,3,6,0,1,10,0,0,0
64,1696,211,101.0,0.95,0,0.6464646464646465,0.8514056224899599,0,1,0,0,0,1,0,2023,3,6,0,1,10,0,0,0
67,1488,359,101.0,0.95,0,0.6767676767676768,0.7469879518072289,0,0,1,0,0,1,0,2023,3,6,0,1,10,0,0,0
77,1042,219,101.0,0.95,0,0.7777777777777778,0.522567703109328,0,0,1,0,0,0,1,2023,3,6,0,1,10,0,0,0
81,627,295,101.0,0.95,0,0.8181818181818182,0.3142857142857143,0,1,0,0,1,0,0,2023,3,6,0,1,10,0,0,0
62,1640,224,101.0,0.95,0,0.6262626262626263,0.8224674022066198,0,1,0,0,0,0,1,2023,3,6,0,1,10,0,0,0
65,1321,437,101.0,0.95,0,0.6565656565656566,0.6631526104417671,0,0,0,1,0,1,0,2023,3,6,0,1,10,0,0,0
63,1332,309,101.0,0.95,0,0.6363636363636364,0.6680040120361084,0,0,0,1,0,0,1,2023,3,6,0,1,10,0,0,0
82,663,294,101.0,0.95,0,0.8282828282828283,0.3323308270676692,1,0,0,0,1,0,0,2023,3,6,0,1,10,0,0,0
51,1292,452,101.0,0.95,0,0.5151515151515151,0.6485943775100401,1,0,0,0,0,1,0,2023,3,6,0,1,10,0,0,0
69,765,224,101.0,0.95,0,0.696969696969697,0.3836509528585757,1,0,0,0,0,0,1,2023,3,6,0,1,10,0,0,0
52,982,224,101.0,0.95,0,0.5252525252525253,0.49223057644110274,0,0,0,1,1,0,0,2023,3,6,0,1,10,0,0,0
88,1284,300,84.49,1.01,0,0.8888888888888888,0.6445783132530121,0,0,1,0,0,1,0,2023,3,7,1,1,10,0,0,0
82,1783,459,84.49,1.01,0,0.8282828282828283,0.8941825476429288,0,0,1,0,0,0,1,2023,3,7,1,1,10,0,0,0
65,899,451,84.49,1.01,0,0.6565656565656566,0.4506265664160401,0,1,0,0,1,0,0,2023,3,7,1,1,10,0,0,0
95,1382,462,84.49,1.01,0,0.9595959595959596,0.6937751004016064,0,1,0,0,0,1,0,2023,3,7,1,1,10,0,0,0
58,1679,389,84.49,1.01,0,0.5858585858585859,0.8420260782347041,0,1,0,0,0,0,1,2023,3,7,1,1,10,0,0,0
88,1903,420,84.49,1.01,0,0.8888888888888888,0.9538847117794487,0,0,1,0,1,0,0,2023,3,7,1,1,10,0,0,0
80,1579,282,84.49,1.01,0,0.8080808080808081,0.7926706827309237,0,0,0,1,0,1,0,2023,3,7,1,1,10,0,0,0
60,1189,452,84.49,1.01,0,0.6060606060606061,0.5962888665997994,0,0,0,1,0,0,1,2023,3,7,1,1,10,0,0,0
68,1277,329,84.49,1.01,0,0.6868686868686869,0.6401002506265664,1,0,0,0,1,0,0,2023,3,7,1,1,10,0,0,0
68,786,204,84.49,1.01,0,0.6868686868686869,0.39457831325301207,1,0,0,0,0,1,0,2023,3,7,1,1,10,0,0,0
51,1583,350,84.49,1.01,0,0.5151515151515151,0.7938816449348044,1,0,0,0,0,0,1,2023,3,7,1,1,10,0,0,0
58,1622,348,84.49,1.01,0,0.5858585858585859,0.8130325814536341,0,0,0,1,1,0,0,2023,3,7,1,1,10,0,0,0
85,964,387,89.38,1.05,0,0.8585858585858586,0.4832080200501253,0,0,1,0,1,0,0,2023,3,8,2,1,10,0,0,0
67,672,359,89.38,1.05,0,0.6767676767676768,0.3373493975903614,0,0,1,0,0,1,0,2023,3,8,2,1,10,0,0,0
94,1736,380,89.38,1.05,0,0.9494949494949495,0.8706118355065195,0,0,1,0,0,0,1,2023,3,8,2,1,10,0,0,0
62,712,441,89.38,1.05,0,0.6262626262626263,0.3568922305764411,0,1,0,0,1,0,0,2023,3,8,2,1,10,0,0,0
72,1946,264,89.38,1.05,0,0.7272727272727273,0.9769076305220884,0,1,0,0,0,1,0,2023,3,8,2,1,10,0,0,0
87,1160,337,89.38,1.05,0,0.8787878787878788,0.5817452357071213,0,1,0,0,0,0,1,2023,3,8,2,1,10,0,0,0
51,904,445,89.38,1.05,0,0.5151515151515151,0.4531328320802005,0,0,0,1,1,0,0,2023,3,8,2,1,10,0,0,0
77,1481,213,89.38,1.05,0,0.7777777777777778,0.742728184553661,0,0,0,1,0,0,1,2023,3,8,2,1,10,0,0,0
84,1018,354,89.38,1.05,0,0.8484848484848485,0.5102756892230577,1,0,0,0,1,0,0,2023,3,8,2,1,10,0,0,0
99,1586,315,89.38,1.05,0,1.0,0.7961847389558233,1,0,0,0,0,1,0,2023,3,8,2,1,10,0,0,0
85,623,430,89.38,1.05,0,0.8585858585858586,0.3124373119358074,1,0,0,0,0,0,1,2023,3,8,2,1,10,0,0,0
56,1097,332,89.38,1.05,0,0.5656565656565656,0.5507028112449799,0,0,0,1,0,1,0,2023,3,8,2,1,10,0,0,0
58,924,328,90.81,1.15,0,0.5858585858585859,0.463855421686747,0,1,0,0,0,1,0,2023,3,9,3,1,10,0,0,0
99,731,476,90.81,1.15,0,1.0,0.3669678714859438,0,0,1,0,0,1,0,2023,3,9,3,1,10,0,0,0
78,1620,209,90.81,1.15,0,0.7878787878787878,0.8124373119358074,0,0,1,0,0,0,1,2023,3,9,3,1,10,0,0,0
77,1214,446,90.81,1.15,0,0.7777777777777778,0.6085213032581454,0,0,1,0,1,0,0,2023,3,9,3,1,10,0,0,0
51,1071,247,90.81,1.15,0,0.5151515151515151,0.5368421052631579,0,1,0,0,1,0,0,2023,3,9,3,1,10,0,0,0
90,691,216,90.81,1.15,0,0.9090909090909091,0.3465396188565697,0,1,0,0,0,0,1,2023,3,9,3,1,10,0,0,0
83,1123,451,90.81,1.15,0,0.8383838383838383,0.562907268170426,1,0,0,0,1,0,0,2023,3,9,3,1,10,0,0,0
90,1959,241,90.81,1.15,0,0.9090909090909091,0.983433734939759,0,0,0,1,0,1,0,2023,3,9,3,1,10,0,0,0
67,1243,426,90.81,1.15,0,0.6767676767676768,0.623370110330993,0,0,0,1,0,0,1,2023,3,9,3,1,10,0,0,0
75,1009,395,90.81,1.15,0,0.7575757575757576,0.5065261044176707,1,0,0,0,0,1,0,2023,3,9,3,1,10,0,0,0
60,1202,455,90.81,1.15,0,0.6060606060606061,0.6028084252758275,1,0,0,0,0,0,1,2023,3,9,3,1,10,0,0,0
70,1053,312,90.81,1.15,0,0.7070707070707071,0.5278195488721804,0,0,0,1,1,0,0,2023,3,9,3,1,10,0,0,0
92,941,460,92.17,0.97,0,0.9292929292929293,0.4716791979949875,0,0,1,0,1,0,0,2023,3,10,4,1,10,0,0,0
56,998,227,92.17,0.97,0,0.5656565656565656,0.501004016064257,0,0,1,0,0,1,0,2023,3,10,4,1,10,0,0,0
